,x,y,mag275,uncert275,chi275,snr275,sharpness275,roundness275,crowding275,mag336,uncert336,chi336,snr336,sharpness336,roundness336,crowding336,field,RA,dec,QF1,Foreground
1513,3559.28,857.86,21.904,0.055,3.57,19.8,-0.182,0.259,0.443,22.131,0.044,2.66,24.6,-0.156,0.211,0.457,8,308.78255099313236,60.13153290437085,1,0
1514,4044.85,2577.71,23.78,0.247,2.32,4.4,0.146,-0.175,0.015,21.854,0.041,2.04,26.6,0.053,0.018,0.019,8,308.7440222051753,60.135856780825144,1,0
1515,321.06,1654.13,22.063,0.023,1.22,48.0,-0.003,0.013,0.238,22.231,0.021,1.22,52.2,-0.025,0.026,0.249,8,308.80123145462534,60.16703521196167,1,0
1516,263.21,2211.08,22.56,0.049,2.39,22.1,0.091,0.057,0.004,21.834,0.027,1.98,40.6,0.032,-0.044,0.0,8,308.7910127929821,60.1705189880606,1,0
1517,403.17,2125.5,21.376,0.086,3.58,12.6,0.299,-0.029,0.0,27.608,1.226,1.47,0.9,-0.418,0.475,0.002,8,308.7911998322962,60.1687159311617,0,0
1518,2750.92,2100.75,21.976,0.094,4.48,11.6,-0.057,0.468,1.096,22.218,0.093,3.85,11.7,-0.285,0.035,1.257,8,308.7669214435222,60.14587478728184,0,0
1519,2083.26,117.64,21.689,0.24,9.08,4.5,0.279,0.478,0.14,28.258,1.38,0.98,0.8,1.853,-0.412,0.036,8,308.8124940161713,60.14192256963727,0,0
1520,3866.1,482.02,22.001,0.068,3.28,15.9,-0.152,0.307,1.054,22.215,0.076,3.47,14.3,-0.114,0.171,1.032,8,308.78661717731774,60.126592285583996,0,0
1521,1368.29,1688.44,22.196,0.118,4.16,9.2,-0.252,2.508,1.24,22.315,0.081,3.0,13.5,-0.044,-0.022,1.253,8,308.7895136844889,60.15708619675732,0,0
1522,259.05,3554.0,21.87,0.077,2.85,14.2,-0.03,-0.072,1.467,22.36,0.094,2.96,11.5,0.176,0.157,1.703,8,308.7649370480987,60.17760658888113,0,0
1523,3192.84,442.06,22.0,0.094,4.43,11.5,-0.026,0.222,1.116,22.29,0.12,4.51,9.0,0.098,0.457,1.397,8,308.79448983974146,60.132894760759896,0,0
1524,2977.53,3525.29,21.975,0.039,1.87,27.5,-0.058,0.068,1.03,22.191,0.038,1.71,28.2,-0.052,0.051,1.136,8,308.73684251292934,60.15115239705129,0,0
1525,1974.88,705.6,22.042,0.09,4.19,12.0,-0.129,0.424,0.989,22.38,0.089,3.11,12.2,-0.215,-0.085,1.278,8,308.80221490089934,60.14605877156511,0,0
1526,2777.99,2063.34,22.043,0.185,6.65,5.9,0.189,0.399,1.682,22.351,0.152,4.51,7.1,0.385,0.602,1.977,8,308.7673632136151,60.14541663619936,0,0
1527,2852.06,2848.78,21.828,0.162,6.3,6.7,-0.402,0.38,0.849,22.49,0.218,9.44,5.0,-0.351,0.528,0.735,8,308.75131620469426,60.14881967328715,0,0
1528,2661.36,2790.39,21.976,0.064,3.11,17.0,-0.252,0.118,0.945,22.222,0.088,3.66,12.3,-0.065,0.073,1.104,8,308.7544604662803,60.150358626479886,0,0
1529,2593.72,3139.66,22.165,0.076,2.54,14.3,-0.125,0.8,1.443,22.12,0.066,2.76,16.5,-0.075,0.533,1.445,8,308.74838302903197,60.15284463549044,0,0
1530,225.37,1363.58,22.069,0.1,4.52,10.8,-0.102,0.225,1.15,22.223,0.106,4.23,10.3,-0.19,0.315,1.373,8,308.8078902846658,60.16643481147957,0,0
1531,1199.78,2931.37,22.146,0.027,1.59,40.3,-0.029,0.092,0.18,22.061,0.026,1.63,42.1,-0.018,0.004,0.2,8,308.76712568720575,60.16523900480165,1,0
1532,4167.8,1339.8,26.951,1.002,1.09,1.1,-1.777,0.297,0.049,26.095,0.506,1.2,2.1,0.077,9.999,0.474,8,308.766778305902,60.12817498196256,0,0
1533,2504.88,2720.91,22.595,0.042,1.86,25.9,0.028,0.056,0.016,21.974,0.025,1.81,43.7,-0.003,0.02,0.027,8,308.7574600027631,60.15150825041457,1,0
1534,967.79,2943.69,22.314,0.083,2.87,13.1,-0.079,-0.118,0.906,22.108,0.094,4.37,11.5,-0.219,0.357,1.073,8,308.76933262059305,60.16754802413317,0,0
1535,3556.16,854.2,21.898,0.102,5.44,10.7,-0.176,0.17,0.635,22.299,0.108,5.08,10.0,-0.206,0.337,0.765,8,308.7826549661952,60.13154387582613,0,0
1536,1369.9,3987.91,21.962,0.039,2.07,27.8,-0.121,0.138,0.637,22.278,0.049,2.32,22.0,-0.107,0.087,0.84,8,308.7447832140589,60.169134104635454,0,0
1537,904.05,4209.55,27.223,1.145,1.26,0.9,-1.579,-0.024,0.242,22.583,0.477,13.54,2.3,1.426,0.24,0.002,8,308.74538187018527,60.17480387172844,0,0
1538,257.77,2259.81,22.179,0.107,3.27,10.2,-0.164,0.279,1.216,22.234,0.07,2.69,15.5,-0.132,0.164,1.321,8,308.79012260835384,60.170827422150566,0,0
1539,3210.41,4322.39,28.785,4.215,1.41,0.3,0.645,1.245,0.815,22.484,0.159,4.51,6.8,0.245,0.07,0.041,8,308.71889092067073,60.153075817385314,0,0
1540,45.72,3406.86,27.083,2.826,2.8,0.4,-7.41,0.263,2.01,22.382,0.195,6.26,5.6,0.616,0.305,0.004,8,308.77005001586554,60.17889852589765,0,0
1541,227.33,4098.74,27.162,1.043,1.38,1.0,0.517,6.292,0.071,22.224,0.182,6.16,6.0,0.612,0.131,0.077,8,308.7546732488601,60.180770714113905,0,0
1542,111.12,2396.8,21.821,0.075,3.91,14.5,-0.211,0.155,0.886,21.928,0.149,8.07,7.3,-0.158,0.192,0.895,8,308.78900631928997,60.172965063805115,0,0
1543,570.69,3690.57,22.109,0.064,2.61,17.0,-0.093,-0.028,1.221,22.189,0.053,2.2,20.4,-0.062,0.131,1.252,8,308.7589933110414,60.1753078470781,0,0
1544,4085.7,4024.08,22.425,0.022,1.1,50.4,-0.012,0.033,0.077,21.93,0.02,1.37,55.3,-0.008,0.071,0.083,8,308.71547898505946,60.14304147966887,1,0
1545,4169.59,364.59,27.762,1.259,1.37,0.9,-0.599,3.566,0.208,22.131,0.211,7.39,5.1,0.592,0.099,0.123,8,308.78569950630197,60.123040220148425,0,0
1546,506.64,3190.71,22.273,0.114,3.07,9.5,-0.172,0.228,1.013,22.29,0.12,4.4,9.0,-0.015,0.047,1.518,8,308.769392246891,60.17330536878021,0,0
1547,3555.47,856.91,21.856,0.09,4.14,12.1,-0.217,0.315,1.311,22.406,0.117,3.42,9.3,-0.374,0.289,1.759,8,308.7826095989483,60.13156477378155,0,0
1548,1300.29,4184.25,28.961,3.379,1.39,0.3,-0.295,2.07,0.002,21.798,0.236,10.01,4.6,1.024,-0.108,0.007,8,308.74169747023564,60.17083703522505,0,0
1549,4022.19,4400.7,27.736,1.418,1.36,0.8,0.097,-0.33,0.047,22.317,0.389,12.13,2.8,1.429,0.643,0.0,8,308.70882470743675,60.14562897922951,0,0
1550,3111.8,2907.93,22.131,0.038,1.78,28.7,-0.007,0.841,0.845,22.08,0.042,2.05,25.9,-0.051,-0.377,0.967,8,308.74743022789596,60.146616592041795,0,0
1551,1371.49,3989.65,21.94,0.045,2.17,24.3,-0.012,0.253,0.998,22.33,0.05,2.03,21.5,-0.014,-0.024,1.16,8,308.7447326088935,60.16912784192188,0,0
1552,2086.86,2195.8,21.486,0.143,6.44,7.6,0.507,0.045,0.0,29.203,3.36,1.27,0.3,0.212,1.383,0.026,8,308.77207364987356,60.152797844551635,0,0
1553,29.22,2414.89,21.704,0.172,6.28,6.3,0.42,-0.3,0.005,28.354,2.557,1.32,0.4,-0.58,9.999,1.412,8,308.789518902804,60.17385222969599,0,0
1554,1824.96,3811.22,22.618,0.08,2.37,13.5,-0.232,0.017,0.072,22.121,0.032,2.09,33.5,-0.126,0.041,0.103,8,308.7434242265404,60.163804406226554,1,0
1555,3144.3,3893.23,22.063,0.102,4.65,10.6,-0.202,0.404,1.042,22.359,0.108,3.9,10.0,-0.071,0.072,1.308,8,308.72793224441466,60.15146692247009,0,0
1556,964.61,3699.23,22.137,0.038,2.11,28.5,-0.122,0.066,0.213,22.161,0.025,1.47,43.9,-0.057,0.03,0.272,8,308.75467108219004,60.17154193600495,1,0
1557,730.81,53.64,21.677,0.38,13.58,2.9,1.564,0.489,0.038,27.746,1.164,1.21,0.9,0.397,-0.474,0.067,8,308.82801290653913,60.15466498227712,0,0
1558,499.84,4155.27,29.439,5.096,1.27,0.2,1.912,2.114,0.386,22.558,0.225,6.34,4.8,0.363,0.25,0.177,8,308.75069959061597,60.178430431726696,0,0
1559,3835.03,871.75,22.107,0.063,3.11,17.3,-0.256,0.118,0.832,22.139,0.057,2.72,19.0,-0.205,-0.021,0.894,8,308.7793753610964,60.128938341647,0,0
1560,3515.15,1288.88,22.114,0.053,2.38,20.3,-0.068,0.238,1.16,22.19,0.053,2.21,20.5,0.011,0.175,1.34,8,308.77464328923526,60.13422174338606,0,0
1561,3684.3,1121.69,21.925,0.044,2.07,24.9,-0.116,0.012,0.984,22.518,0.103,3.49,10.5,-0.049,0.418,1.288,8,308.77610875779044,60.13170808623775,0,0
1562,3288.93,2536.67,22.119,0.062,2.45,17.5,-0.093,0.191,0.964,22.183,0.063,2.77,17.3,-0.099,0.163,1.002,8,308.75278060834165,60.142955917087164,0,0
1563,1117.28,4228.32,21.661,0.323,10.89,3.4,0.995,0.484,0.154,27.802,1.695,1.19,0.6,-2.447,-0.578,0.263,8,308.7427690253597,60.17283897989633,0,0
1564,3043.22,566.43,22.069,0.046,2.3,23.4,-0.095,0.124,0.988,22.225,0.052,2.31,21.0,-0.044,0.119,1.047,8,308.79365156984045,60.134994910531525,0,0
1565,362.76,1552.38,22.297,0.135,6.68,8.1,-0.044,0.0,0.802,22.136,0.082,3.8,13.2,-0.107,0.242,1.029,8,308.80276946168857,60.16609757744092,0,0
1566,3537.17,1454.53,22.075,0.064,2.91,17.0,-0.01,0.157,1.092,22.219,0.108,4.51,10.0,-0.215,0.529,1.313,8,308.7711931285283,60.13487789263651,0,0
1567,4153.72,2328.19,23.927,0.26,2.75,4.2,-0.18,6.954,0.644,21.908,0.109,4.01,10.0,-0.129,-0.93,0.364,8,308.7477245083437,60.133495071544274,1,0
1568,1382.01,992.88,21.932,0.071,3.45,15.3,-0.141,1.187,1.197,22.308,0.072,2.74,15.0,-0.212,0.019,1.356,8,308.802887703594,60.15330148588757,0,0
1569,1631.35,4263.64,26.648,0.732,1.22,1.5,0.253,0.385,0.06,22.3,0.15,4.81,7.2,0.321,0.162,0.009,8,308.7366642862887,60.16804960691758,0,0
1570,3321.15,1233.05,22.056,0.036,1.94,30.4,-0.09,-0.015,0.662,22.287,0.043,2.01,25.5,-0.081,0.042,0.784,8,308.7777722908246,60.13580550130373,0,0
1571,967.3,2938.18,22.628,0.199,3.93,5.4,-0.061,0.559,1.623,22.449,0.113,4.08,9.6,0.057,0.039,1.383,8,308.76944494350687,60.167523856207865,0,0
1572,2332.39,4299.18,21.689,0.176,6.69,6.2,0.401,0.233,0.003,27.866,1.431,0.97,0.8,-2.01,0.997,0.68,8,308.7285876702809,60.16145169376994,0,0
1573,1608.82,3246.64,22.269,0.033,1.67,33.0,-0.017,0.081,0.177,22.095,0.02,1.27,53.3,-0.009,0.01,0.179,8,308.7566821868757,60.16293527501961,1,0
1574,3290.7,195.7,21.603,0.153,5.55,7.1,0.163,0.72,0.24,26.728,0.432,0.95,2.5,-0.707,-0.2,0.196,8,308.7982428951962,60.13065472630811,0,0
1575,3259.1,629.52,21.929,0.131,7.19,8.3,-0.088,0.08,0.679,21.662,0.049,3.49,22.2,-0.046,0.046,0.477,8,308.7901502117581,60.133237999901155,1,0
1576,4140.49,2327.72,24.293,0.309,2.53,3.5,-0.443,0.404,0.606,21.981,0.052,1.85,20.8,-0.155,0.162,0.296,8,308.74787294290223,60.133620622066466,0,0
1577,776.37,2157.13,22.678,0.063,1.85,17.2,0.004,0.047,0.084,22.078,0.034,1.76,32.1,0.035,0.055,0.04,8,308.7866467838112,60.165272064630905,1,0
1578,2456.46,2758.96,21.939,0.059,3.45,18.5,-0.075,0.321,0.557,22.386,0.052,2.47,20.8,-0.003,0.329,0.609,8,308.7572305559841,60.15217629428361,1,0
1579,959.78,757.76,22.059,0.077,3.53,14.1,-0.11,0.188,1.094,22.302,0.081,3.15,13.4,-0.335,0.126,1.244,8,308.81191300212805,60.15615015733665,0,0
1580,2476.56,588.92,21.991,0.062,2.99,17.6,-0.02,0.156,0.783,22.418,0.073,3.01,15.0,-0.066,0.324,0.923,8,308.79919007322167,60.140593869354745,0,0
1581,3505.62,4388.19,21.638,0.363,12.7,3.0,0.562,0.908,0.32,26.837,0.879,1.53,1.2,-2.209,0.829,0.474,8,308.7145039751989,60.150563318784094,0,0
1582,4152.42,2859.06,27.197,2.356,2.13,0.5,0.388,9.999,0.522,22.612,0.224,6.22,4.9,0.773,0.078,0.001,8,308.7374221344061,60.136290791432344,0,0
1583,3444.45,3025.78,22.416,0.031,1.47,34.7,-0.039,0.075,0.086,22.024,0.02,1.36,54.4,-0.014,0.068,0.097,8,308.74163594337523,60.14401562276832,1,0
1584,288.62,4158.65,27.633,2.074,1.49,0.5,-0.984,0.062,0.302,22.522,0.317,9.03,3.4,0.954,0.929,0.118,8,308.75286117084005,60.18049187695512,0,0
1585,343.17,3409.6,21.919,0.205,4.05,5.3,0.022,6.008,1.27,22.477,0.069,2.35,15.7,0.039,-0.036,1.377,8,308.7668587894175,60.17603523061755,0,0
1586,2790.2,1918.73,22.48,0.034,1.43,32.1,-0.065,0.076,0.041,22.119,0.024,1.59,44.6,-0.06,0.022,0.041,8,308.7700449055105,60.14453982496798,1,0
1587,3434.11,2424.49,21.908,0.324,5.11,3.4,0.081,-0.207,1.425,22.798,0.09,2.5,12.0,0.015,0.19,1.486,8,308.7534315561529,60.14096291256307,0,0
1588,2582.37,3981.63,22.294,0.1,2.91,10.8,0.041,-0.22,1.77,22.256,0.073,2.31,15.0,0.224,0.536,1.764,8,308.7321307482546,60.15736829416171,0,0
1589,911.09,1223.0,22.112,0.02,1.21,53.2,-0.036,0.058,0.245,22.224,0.021,1.21,50.7,-0.045,-0.017,0.23,8,308.8033847762562,60.15906455768933,1,0
1590,992.83,1423.04,22.123,0.14,4.77,7.8,-0.436,0.287,0.497,22.436,0.107,5.2,10.1,-0.611,0.412,0.409,8,308.79863390459263,60.15932442018901,0,0
1591,2753.04,2100.77,22.125,0.087,3.26,12.4,-0.008,0.637,1.525,22.383,0.098,3.08,11.1,-0.005,-0.031,1.725,8,308.7668987125157,60.1458543820705,0,0
1592,3150.61,4356.74,21.632,0.099,3.26,11.0,0.156,0.735,0.172,26.34,0.708,1.09,1.5,-0.391,-0.024,0.743,8,308.71885243382275,60.153834550018075,0,0
1593,3554.01,862.62,22.01,0.078,3.79,13.9,-0.322,0.185,0.914,22.378,0.085,3.63,12.8,-0.328,0.646,0.997,8,308.78251407441235,60.13160886556487,0,0
1594,982.95,269.13,22.415,0.021,1.12,51.9,0.018,0.013,0.062,22.058,0.018,1.26,58.9,0.035,0.03,0.065,8,308.8211636169102,60.15335910314232,1,0
1595,1156.6,2761.49,22.617,0.057,2.45,19.1,-0.124,0.064,0.074,22.04,0.033,2.29,32.8,-0.059,0.141,0.033,8,308.77088452382026,60.16476547554421,1,0
1596,497.56,1113.82,22.043,0.067,3.3,16.3,-0.207,0.424,0.998,22.16,0.068,3.16,16.0,-0.336,0.303,1.033,8,308.80987188696804,60.162490574714894,0,0
1597,2193.37,3040.25,22.564,0.114,1.77,9.5,-0.065,0.075,1.143,22.295,0.061,2.47,17.9,0.012,0.005,1.113,8,308.75453432168774,60.156197053037936,0,0
1598,340.36,3409.26,21.935,0.047,1.87,23.0,-0.071,0.736,1.068,22.455,0.062,2.18,17.5,0.061,0.839,1.376,8,308.76689504465605,60.176060632529435,0,0
1599,1203.16,835.26,22.194,0.137,4.78,7.9,-0.359,0.949,1.608,22.288,0.133,4.36,8.2,-0.412,0.476,1.755,8,308.8078381549566,60.15420345177089,0,0
1600,3193.76,860.5,22.108,0.052,2.31,20.9,-0.124,0.14,1.163,22.237,0.06,2.4,18.0,-0.11,0.067,1.341,8,308.7863522778697,60.13508250820929,0,0
1601,100.54,2529.06,22.171,0.039,2.33,27.9,-0.161,0.074,0.074,22.053,0.031,2.1,35.3,-0.105,0.046,0.081,8,308.7865457986598,60.17376166560531,1,0
1602,4145.24,1637.89,29.665,7.664,1.22,0.1,-0.569,-0.037,0.118,22.281,0.249,8.29,4.4,0.473,0.654,0.1,8,308.7612253706435,60.1299569487098,0,0
1603,2827.56,4336.37,21.728,0.365,10.69,3.0,0.679,0.971,0.34,27.921,2.669,1.29,0.4,-2.444,0.935,0.311,8,308.72264974721213,60.156854383496295,0,0
1604,3076.37,3972.34,22.214,0.073,2.98,14.9,-0.041,0.187,1.112,21.922,0.06,2.74,18.0,-0.12,0.218,1.351,8,308.7271092085044,60.15253889764292,0,0
1605,150.79,522.89,22.285,0.069,2.98,15.7,-0.073,0.112,1.008,22.155,0.063,2.91,17.2,-0.069,0.04,1.038,8,308.82501924264545,60.162739549522655,0,0
1606,373.35,832.44,22.285,0.076,4.16,14.3,-0.174,0.129,0.276,22.051,0.076,4.69,14.2,-0.266,0.235,0.256,8,308.8166525365921,60.162213721784205,1,0
1607,1372.22,3984.96,22.105,0.071,2.19,15.2,-0.169,0.356,0.752,22.446,0.05,2.27,21.9,-0.104,0.163,0.696,8,308.74481614592855,60.169096188875336,0,0
1608,2774.57,2061.18,22.032,0.161,5.48,6.8,0.304,0.081,1.911,22.364,0.174,3.83,6.2,0.122,1.401,2.166,8,308.7674412352181,60.14543839129324,0,0
1609,3775.12,2268.9,22.263,0.107,4.62,10.2,-0.329,0.228,0.814,22.392,0.157,5.35,6.9,-0.493,0.546,0.975,8,308.7528634414282,60.13684747009476,0,0
1610,2707.42,3644.61,22.174,0.042,1.71,26.1,-0.058,0.073,0.8,22.062,0.057,2.62,18.9,-0.03,0.101,1.048,8,308.7373673482421,60.15439169179182,0,0
1611,2834.38,4339.0,21.68,0.187,6.24,5.8,0.121,0.177,0.446,26.894,1.986,3.25,0.5,-6.587,-0.202,0.486,8,308.7225267878486,60.15680215913533,0,0
1612,597.04,757.04,21.906,0.065,3.27,16.6,-0.22,0.153,1.118,22.323,0.065,2.4,16.8,-0.137,0.323,1.401,8,308.8157562562942,60.15965438364387,0,0
1613,1684.17,1015.48,22.246,0.027,1.61,39.7,0.014,0.024,0.05,22.193,0.024,1.51,46.2,0.0,0.022,0.019,8,308.7992604832305,60.1504977079098,1,0
1614,1656.11,803.74,21.95,0.116,5.53,9.3,-0.075,0.213,1.154,22.278,0.11,4.12,9.9,-0.166,0.587,1.429,8,308.80367104537083,60.149657205118075,0,0
1615,4123.59,3903.31,23.84,0.26,3.62,4.2,-0.128,0.244,1.506,21.432,0.178,7.94,6.1,0.075,0.295,1.444,8,308.71742816704483,60.14204207075586,0,0
1616,1935.58,1977.59,22.271,0.028,1.48,38.4,-0.009,0.038,0.29,22.146,0.021,1.26,50.6,-0.03,0.008,0.29,8,308.7779102052403,60.15311629533211,1,0
1617,2409.32,2842.72,22.452,0.044,2.26,24.8,0.017,0.114,0.107,22.003,0.019,1.27,56.2,-0.017,0.074,0.101,8,308.7560989714659,60.15307168616141,1,0
1618,449.77,1125.06,22.092,0.075,3.66,14.5,-0.194,0.451,0.877,22.368,0.094,3.89,11.6,-0.271,0.585,1.136,8,308.8101579184656,60.16301179758011,0,0
1619,4166.14,892.16,28.262,2.471,1.56,0.4,0.912,1.363,0.207,22.475,0.144,3.8,7.5,0.498,-0.049,0.025,8,308.7754903751565,60.125842370527494,0,0
1620,2076.72,3716.22,22.057,0.059,2.62,18.5,0.005,0.294,1.033,22.346,0.066,2.63,16.5,0.125,0.242,1.18,8,308.74261902257643,60.160870200157134,0,0
1621,2485.64,455.26,22.116,0.023,1.12,47.1,-0.033,0.004,0.439,22.282,0.034,1.82,31.8,0.009,0.035,0.454,8,308.80169082291354,60.13980418941282,1,0
1622,1790.21,609.87,21.935,0.024,2.6,46.1,-0.084,-0.0,0.126,22.166,0.027,1.66,39.5,-0.102,0.04,0.11,8,308.8060231645072,60.147342095298306,1,0
1623,3223.75,2852.25,22.52,0.033,1.57,32.5,-0.037,-0.002,0.234,21.966,0.023,1.49,46.3,-0.032,0.032,0.19,8,308.7473333621707,60.14524140062079,1,0
1624,2599.42,3144.63,22.179,0.079,3.14,13.7,-0.27,0.654,1.209,22.239,0.084,3.55,12.9,-0.134,0.368,1.164,8,308.7482263492044,60.15281554180317,0,0
1625,1823.85,3739.22,22.213,0.087,3.67,12.4,-0.222,0.047,0.876,22.238,0.092,4.21,11.7,-0.118,0.233,0.98,8,308.74483625903923,60.16343766328937,0,0
1626,2073.33,3610.63,22.23,0.169,3.38,6.4,-0.288,0.25,0.898,22.611,0.099,3.56,11.0,-0.114,0.22,0.934,8,308.7447081926817,60.16034942008362,0,0
1627,4141.45,2558.65,28.547,3.401,1.59,0.3,-1.263,3.034,0.887,22.463,0.362,9.93,3.0,0.658,0.656,0.524,8,308.7433755226222,60.134822110230026,0,0
1628,3883.31,2336.56,21.651,0.089,3.39,12.2,0.175,0.158,0.01,27.879,1.136,1.2,1.0,0.378,0.79,0.12,8,308.7504092961802,60.13615544920948,0,0
1629,1317.57,3893.81,22.458,0.103,1.38,10.6,-0.046,0.122,1.292,22.443,0.044,1.66,24.4,0.022,0.13,1.249,8,308.74716521924483,60.169147087322685,0,0
1630,3543.17,3685.99,22.547,0.204,4.9,5.3,-0.142,0.388,1.564,22.251,0.107,4.14,10.1,0.058,-0.097,1.39,8,308.7277621863703,60.146520751756675,0,0
1631,3948.7,873.72,21.915,0.059,3.15,18.5,-0.104,0.483,0.937,22.468,0.08,2.69,13.5,-0.161,0.71,1.442,8,308.77813939027504,60.12784907629217,0,0
1632,846.23,4151.2,27.195,0.568,1.26,1.9,0.223,1.86,0.031,22.024,0.259,9.82,4.2,0.252,-0.048,0.0,8,308.74712663848356,60.17505741417578,0,0
1633,3383.57,2609.1,22.367,0.034,1.8,32.3,0.013,-0.016,0.025,22.09,0.03,2.01,35.9,-0.054,0.091,0.022,8,308.75037602128407,60.142420015785156,1,0
1634,3671.76,1585.89,22.143,0.065,2.78,16.7,0.028,-0.017,1.114,22.288,0.074,2.93,14.7,0.005,0.139,1.282,8,308.76722305110064,60.1342649946533,0,0
1635,3757.97,2420.05,22.247,0.062,2.37,17.5,-0.246,-0.166,0.687,22.331,0.046,2.3,23.8,-0.116,0.274,0.593,8,308.75010685258854,60.1378060270038,1,0
1636,3193.97,439.5,22.08,0.082,3.85,13.2,-0.117,0.201,0.934,22.432,0.108,3.8,10.1,0.047,0.43,1.417,8,308.7945276490154,60.13287039041932,0,0
1637,3175.71,410.56,22.215,0.02,0.98,55.0,-0.004,0.186,0.279,22.097,0.021,0.9,51.3,-0.06,0.155,0.28,8,308.79528225911906,60.132895065163304,1,0
1638,3861.34,477.8,22.131,0.038,1.84,28.4,-0.036,0.167,0.745,22.335,0.034,1.6,32.3,-0.024,0.069,0.631,8,308.78674929468235,60.12661617811911,0,0
1639,3290.46,782.12,22.183,0.024,1.44,46.2,-0.079,0.027,0.104,22.129,0.028,1.78,38.5,-0.062,0.028,0.115,8,308.78685550465156,60.133735705980214,1,0
1640,3437.37,3126.35,21.932,0.106,4.55,10.2,0.068,0.052,1.11,22.552,0.157,4.86,6.9,0.12,0.36,1.537,8,308.739755597054,60.14461135448425,0,0
1641,1876.5,4282.47,27.744,1.904,1.23,0.6,1.384,1.51,0.05,22.361,0.51,10.48,2.1,1.157,1.196,0.932,8,308.733715038473,60.16577596136323,0,0
1642,1854.26,2452.98,22.412,0.161,2.71,6.8,-0.212,0.272,0.815,22.417,0.045,1.93,23.9,-0.141,0.16,0.891,8,308.7695264440385,60.15639743854955,0,0
1643,699.58,1118.76,22.152,0.11,4.28,9.9,-0.08,0.381,1.374,22.28,0.115,4.22,9.4,0.009,0.618,1.476,8,308.80764330989746,60.16056273196458,0,0
1644,910.79,2542.22,22.591,0.154,3.05,7.1,-0.313,0.195,1.016,22.32,0.06,2.77,18.2,-0.175,0.527,0.829,8,308.777740923417,60.16599287763137,0,0
1645,727.3,415.57,22.379,0.022,1.19,50.2,-0.049,0.03,0.192,22.096,0.019,1.1,58.3,-0.03,-0.015,0.193,8,308.8210171106918,60.156600721880444,1,0
1646,154.23,4148.58,27.587,1.273,0.84,0.9,-0.125,9.999,1.039,22.554,0.206,6.0,5.3,0.454,-0.255,0.02,8,308.754474420601,60.18173937705327,0,0
1647,2596.47,3143.8,22.221,0.084,2.96,13.0,-0.042,1.018,1.456,22.184,0.059,2.27,18.3,0.028,0.359,1.515,8,308.74827356603083,60.152839734169504,0,0
1648,4150.9,1072.65,29.138,4.525,1.31,0.2,0.152,7.739,0.052,22.199,0.245,8.72,4.4,1.005,0.124,0.034,8,308.77214538000743,60.12693686598963,0,0
1649,1844.44,911.48,22.084,0.023,1.48,47.4,-0.002,0.027,0.056,21.882,0.055,1.62,19.8,-0.01,-0.031,0.082,8,308.799590626025,60.14840147860577,1,0
1650,520.72,43.51,21.853,0.137,4.84,7.9,0.348,0.165,0.019,29.904,7.427,1.11,0.1,2.154,-0.813,0.41,8,308.8304283525226,60.15664324039147,0,0
1651,3815.78,3822.7,21.994,0.035,1.71,30.7,-0.054,0.337,0.938,22.33,0.047,1.93,23.2,-0.044,0.194,1.091,8,308.72223474336545,60.14459881890221,0,0
1652,2596.58,1550.92,22.041,0.063,2.86,17.3,-0.015,0.087,1.222,22.365,0.071,2.51,15.3,0.042,0.144,1.507,8,308.77923341762425,60.14448289158168,0,0
1653,4174.47,2235.62,27.873,1.295,1.26,0.8,-1.185,-0.256,0.601,22.413,0.213,6.05,5.1,0.53,0.611,0.042,8,308.7493046958996,60.13280890522323,0,0
1654,843.58,2669.94,22.333,0.043,2.19,25.0,-0.016,0.063,0.023,22.211,0.025,1.64,42.8,-0.013,0.085,0.021,8,308.7759662807244,60.16731328025741,1,0
1655,3465.84,200.72,21.72,0.2,7.24,5.4,0.658,0.115,0.015,28.083,1.478,1.13,0.7,-0.283,-0.534,0.006,8,308.7962989706034,60.12898709903866,0,0
1656,1865.68,3713.11,22.396,0.076,2.7,14.3,-0.073,0.156,1.254,22.392,0.08,3.03,13.6,-0.089,0.304,1.263,8,308.74490326540615,60.162896008810165,0,0
1657,2236.64,828.63,22.26,0.111,4.53,9.8,-0.056,0.348,1.111,22.389,0.075,2.83,14.4,-0.055,0.304,1.294,8,308.7970634139764,60.144173056645215,0,0
1658,2246.79,4301.92,21.659,0.313,9.03,3.5,0.819,0.175,0.288,26.754,0.749,1.29,1.5,-0.583,0.261,0.343,8,308.7294359835256,60.162294455580245,0,0
1659,1793.47,2211.13,21.722,0.148,5.35,7.3,0.372,0.313,0.0,29.065,3.346,1.06,0.3,1.574,0.072,0.022,8,308.77486899322696,60.155716558676374,0,0
1660,271.26,3549.76,22.321,0.03,1.13,36.0,-0.047,0.493,0.479,22.198,0.023,1.2,47.1,-0.021,0.331,0.471,8,308.76489073724656,60.17746621769412,1,0
1661,4142.93,1351.45,28.411,2.11,1.12,0.5,-0.162,3.615,0.285,22.54,0.245,7.19,4.4,0.715,-0.094,0.001,8,308.76681396898755,60.128476706887085,0,0
1662,27.76,2214.12,21.697,0.242,8.63,4.5,0.737,0.547,0.028,26.781,0.841,1.52,1.3,-1.041,0.643,0.185,8,308.79343874597504,60.172812356468285,0,0
1663,1830.15,711.88,22.257,0.022,1.13,48.3,-0.018,0.03,0.17,22.251,0.017,0.87,65.7,-0.015,0.039,0.115,8,308.8036197411973,60.14749154018027,1,0
